76;192;231;168;land;false;plains;1
77;200;196;179;land;false;plains;1
78;170;216;216;land;false;plains;1
79;178;220;220;land;false;plains;1
80;198;235;220;land;false;plains;1
81;238;239;93;land;false;plains;1
82;219;120;209;land;false;plains;1
83;158;191;198;land;false;plains;1
84;254;226;108;land;true;plains;1
85;85;207;232;land;true;plains;1
86;193;124;251;land;false;plains;1
87;154;245;116;land;false;mountain;1
88;125;169;222;land;false;plains;1
89;247;227;132;land;false;plains;1
90;232;80;246;land;false;plains;1
91;188;244;158;land;false;plains;1
92;144;221;144;land;false;plains;1
93;213;116;211;land;false;plains;1
94;201;152;151;land;true;plains;1
95;198;229;104;land;false;plains;1
96;169;112;220;land;false;plains;1
97;240;186;229;land;false;plains;1
98;172;203;222;land;false;plains;1
99;163;243;217;land;false;plains;1
100;51;239;244;land;false;plains;1
101;149;247;228;land;false;plains;1
102;227;72;210;land;false;plains;1
103;244;116;181;land;false;plains;1
104;192;144;250;land;true;plains;1
105;121;199;199;land;true;plains;1
106;252;240;144;land;false;plains;1
107;98;217;223;land;false;plains;1
108;163;149;195;land;false;plains;1
109;77;191;239;land;false;plains;1
110;214;245;118;land;false;plains;1
111;120;205;179;land;false;plains;1
112;232;254;125;land;false;plains;1
113;219;82;221;land;false;plains;1
114;112;216;224;land;false;plains;1
115;246;88;188;land;false;plains;1
116;162;235;140;land;false;plains;1
117;229;151;194;land;false;plains;1
118;249;166;198;land;true;plains;1
119;251;164;127;land;false;plains;1
120;159;243;126;land;false;plains;1
121;189;195;228;land;false;plains;1
122;210;174;171;land;true;plains;1
123;195;184;203;land;false;plains;1
124;47;248;252;land;false;plains;1
125;244;250;40;land;false;plains;1
126;201;163;210;land;false;plains;1
127;190;159;224;land;false;plains;1
128;216;248;72;land;false;plains;1
129;147;254;132;land;false;plains;1
130;111;142;248;land;false;plains;1
131;206;173;225;land;false;plains;1
132;154;146;217;land;false;plains;1
133;220;214;179;land;false;plains;1
134;104;248;209;land;false;plains;1
135;239;60;245;land;false;plains;1
136;63;230;222;land;false;plains;1
137;221;179;177;land;false;plains;1
138;160;166;210;land;true;plains;1
139;167;217;232;land;false;plains;1
140;246;197;91;land;false;plains;1
141;195;223;106;land;false;plains;1
142;225;189;117;land;false;plains;1
143;185;241;173;land;false;plains;1
144;174;244;147;land;false;plains;1
145;245;158;195;land;false;plains;1
146;224;125;203;land;false;plains;1
147;250;188;105;land;false;plains;1
148;225;109;198;land;false;plains;1
149;227;160;207;land;false;plains;1
150;196;59;254;land;false;plains;1
151;241;77;232;land;false;plains;1
152;243;164;173;land;false;plains;1
153;213;95;240;land;false;plains;1
154;247;126;183;land;false;plains;1
155;237;113;231;land;false;plains;1
156;234;206;90;land;false;plains;1
157;143;247;191;land;true;plains;1
158;131;223;206;land;false;plains;1
159;224;119;237;land;false;plains;1
160;184;220;108;land;true;plains;1
161;148;137;236;land;false;plains;1
162;226;235;210;land;false;plains;1
163;248;116;172;land;false;plains;1
164;167;195;191;land;false;plains;1
165;75;250;230;land;false;plains;1
166;229;229;76;land;false;plains;1
167;66;223;219;land;false;plains;1
168;233;235;61;land;false;plains;1
169;71;218;224;land;false;plains;1
170;204;219;229;land;false;plains;1
171;103;231;175;land;false;plains;1
172;219;253;194;land;true;plains;1
173;193;187;207;land;false;plains;1
174;163;215;233;land;true;plains;1
175;248;23;239;land;false;plains;1
176;213;118;254;land;false;plains;1
177;165;142;220;land;false;plains;1
178;156;198;225;land;false;plains;1
179;248;158;132;land;true;plains;1
180;139;210;248;land;false;plains;1
181;137;246;226;land;false;plains;1
182;188;210;103;land;false;plains;1
183;136;167;228;land;false;plains;1
184;191;238;214;land;false;plains;1
185;229;164;181;land;false;plains;1
186;209;102;209;land;false;plains;1
187;221;197;141;land;true;plains;1
188;220;243;150;land;false;plains;1
189;230;137;203;land;false;plains;1
190;123;251;198;land;false;plains;1
191;111;221;245;land;false;plains;1
192;215;146;180;land;true;plains;1
193;241;250;12;land;false;plains;1
194;241;132;204;land;false;plains;1
195;246;183;205;land;false;plains;1
196;182;206;213;land;false;plains;1
197;159;247;128;land;false;plains;1
198;213;243;113;land;false;plains;1
199;133;158;250;land;false;plains;1
200;214;106;216;land;false;plains;1
201;118;193;228;land;false;plains;1
202;187;183;234;land;false;plains;1
203;240;152;253;land;false;plains;1
204;248;235;69;land;true;plains;1
205;149;195;236;land;false;plains;1
206;160;221;210;land;false;plains;1
207;227;135;204;land;false;plains;1
208;140;238;253;land;false;plains;1
209;233;187;134;land;true;plains;1
210;188;172;210;land;false;plains;1
211;176;229;103;land;false;plains;1
212;169;127;231;land;true;plains;1
213;221;126;234;land;false;plains;1
214;18;244;252;land;false;plains;1
215;195;223;215;land;false;plains;1
216;234;254;55;land;false;plains;1
217;167;230;170;land;false;plains;1
218;254;198;72;land;false;plains;1
219;220;77;217;land;false;plains;1
220;99;253;230;land;false;plains;1
221;159;173;194;land;true;plains;1
222;192;238;74;land;false;plains;1
223;154;246;223;land;false;plains;1
224;190;169;161;land;false;plains;1
225;228;243;77;land;false;plains;1
226;226;103;221;land;false;plains;1
227;126;187;250;land;false;plains;1
228;234;169;139;land;false;plains;1
229;173;247;86;land;false;plains;1
230;220;96;214;land;false;plains;1
231;235;241;190;land;false;plains;1
232;209;230;197;land;false;plains;1
233;197;233;230;land;false;plains;1
234;224;177;215;land;false;plains;1
235;211;167;156;land;false;plains;1
236;247;114;241;land;false;plains;1
237;155;164;209;land;true;plains;1
238;117;251;211;land;false;plains;1
239;53;242;217;land;false;plains;1
240;224;157;172;land;false;plains;1
241;163;221;244;land;false;plains;1
242;233;151;137;land;true;plains;1
243;184;203;190;land;false;plains;1
244;180;186;194;land;false;plains;1
245;157;237;163;land;false;plains;1
246;189;147;243;land;false;plains;1
247;226;189;105;land;false;plains;1
248;208;130;203;land;true;plains;1
249;149;211;241;land;true;plains;1
250;148;163;225;land;false;plains;1
251;203;203;120;land;false;plains;1
252;112;254;144;land;false;plains;1
253;184;137;192;land;false;plains;1
254;225;200;95;land;true;plains;1
255;245;59;241;land;false;plains;1
256;205;154;154;land;false;plains;1
257;43;244;215;land;false;plains;1
258;131;226;183;land;false;plains;1
259;165;186;194;land;false;plains;1
260;168;251;193;land;false;plains;1
261;145;108;254;land;true;plains;1
262;235;46;228;land;true;plains;1
263;196;242;203;land;false;plains;1
264;253;247;201;land;false;plains;1
265;194;200;196;land;false;plains;1
266;181;146;222;land;false;plains;1
267;228;181;187;land;false;plains;1
268;172;212;251;land;false;plains;1
269;243;240;251;land;false;plains;1
270;242;123;143;land;false;plains;1
271;224;63;237;land;false;mountain;1
272;180;244;247;land;false;plains;1
273;177;203;153;land;false;plains;1
274;101;231;204;land;false;plains;1
275;155;178;205;land;false;plains;1
276;213;214;116;land;true;plains;1
277;148;254;135;land;false;plains;1
278;155;190;238;land;true;plains;1
279;228;118;209;land;false;plains;1
280;188;210;199;land;false;plains;1
281;68;208;228;land;true;plains;1
282;238;30;247;land;false;plains;1
283;254;227;166;land;false;plains;1
284;253;146;137;land;true;plains;1
285;245;147;235;land;false;plains;1
286;144;219;208;land;false;plains;1
287;90;201;222;land;false;plains;1
288;200;253;201;land;false;plains;1
289;227;162;236;land;false;plains;1
290;205;245;107;land;false;plains;1
291;197;192;188;land;false;plains;1
292;246;172;98;land;false;plains;1
293;220;250;195;land;false;plains;1
294;178;143;246;land;true;plains;1
295;46;248;233;land;false;plains;1
296;219;121;244;land;false;plains;1
297;207;233;233;land;false;plains;1
298;187;236;186;land;false;plains;1
299;152;227;143;land;false;plains;1
300;252;119;144;land;false;plains;1
301;247;32;233;land;true;hills;1
302;145;142;214;land;false;plains;1
303;221;222;240;land;false;plains;1
304;231;99;190;land;false;plains;1
305;223;231;90;land;false;plains;1
306;201;181;194;land;false;plains;1
307;192;242;175;land;true;mountain;1
308;174;238;218;land;false;plains;1
309;94;217;225;land;false;plains;1
310;94;220;199;land;false;plains;1
311;134;203;199;land;false;plains;1
312;165;182;239;land;false;plains;1
313;212;249;106;land;false;plains;1
314;145;188;238;land;false;plains;1
315;232;55;231;land;false;plains;1
316;239;225;122;land;false;plains;1
317;248;233;26;land;false;plains;1
318;211;248;215;land;false;plains;1
319;174;160;181;land;false;plains;1
320;231;91;201;land;false;plains;1
321;241;210;213;land;false;plains;1
322;233;197;197;land;false;plains;1
323;209;248;157;land;true;plains;1
324;66;243;216;land;false;plains;1
325;207;184;248;land;false;plains;1
326;189;201;244;land;false;plains;1
327;142;167;202;land;true;plains;1
328;97;233;181;land;false;plains;1
329;203;249;215;land;false;plains;1
330;223;217;201;land;true;plains;1
331;230;176;106;land;false;plains;1
332;231;110;173;land;false;hills;1
333;246;244;188;land;false;plains;1
334;70;236;226;land;false;plains;1
335;87;197;244;land;true;plains;1
336;108;197;199;land;false;plains;1
337;245;247;95;land;false;plains;1
338;186;159;160;land;false;plains;1
339;208;231;86;land;false;plains;1
340;207;112;231;land;false;plains;1
341;218;198;173;land;false;plains;1
342;195;221;223;land;false;plains;1
343;183;250;220;land;false;plains;1
344;166;136;222;land;false;plains;1
345;237;113;186;land;false;plains;1
346;181;245;239;land;false;plains;1
347;226;179;171;land;false;plains;1
348;214;195;108;land;true;plains;1
349;193;242;233;land;false;plains;1
350;128;201;250;land;false;plains;1
351;185;164;244;land;true;plains;1
352;210;192;142;land;false;plains;1
353;239;238;189;land;false;plains;1
354;251;167;147;land;false;plains;1
355;204;188;194;land;false;plains;1
356;226;244;214;land;false;plains;1
357;184;205;126;land;false;plains;1
358;160;234;211;land;false;plains;1
359;196;76;231;land;false;plains;1
360;234;233;116;land;false;plains;1
361;122;183;225;land;false;plains;1
362;250;127;151;land;false;plains;1
363;248;238;125;land;true;plains;1
364;145;209;165;land;false;plains;1
365;250;185;132;land;false;plains;1
366;182;158;203;land;false;plains;1
367;248;183;132;land;true;plains;1
368;241;208;182;land;false;plains;1
369;149;202;230;land;false;plains;1
370;206;245;229;land;false;plains;1
371;230;65;248;land;true;plains;1
372;242;197;219;land;false;plains;1
373;163;104;243;land;true;plains;1
374;17;238;253;land;false;plains;1
375;141;176;207;land;false;plains;1
376;180;199;149;land;false;plains;1
377;54;235;228;land;false;plains;1
378;198;246;191;land;false;plains;1
379;236;210;72;land;false;plains;1
380;175;144;229;land;false;plains;1
381;244;197;237;land;false;plains;1
382;247;120;166;land;false;plains;1
383;144;246;129;land;false;plains;1
384;107;244;220;land;true;plains;1
385;249;107;236;land;false;plains;1
386;202;229;71;land;false;plains;1
387;210;234;245;land;false;plains;1
388;174;204;143;land;false;plains;1
389;193;165;167;land;false;plains;1
390;182;241;79;land;false;plains;1
391;193;213;223;land;false;plains;1
392;182;232;244;land;true;plains;1
393;242;244;81;land;false;plains;1
394;238;184;213;land;false;plains;1
395;232;161;163;land;true;plains;1
396;138;229;211;land;true;plains;1
397;144;212;175;land;false;plains;1
398;119;242;158;land;false;plains;1
399;252;182;91;land;false;plains;1
400;158;182;207;land;true;plains;1
401;104;237;173;land;false;plains;1
402;162;224;196;land;false;plains;1
403;226;152;217;land;false;plains;1
404;236;176;104;land;false;plains;1
405;173;195;179;land;true;plains;1
406;210;254;38;land;true;plains;1
407;159;220;250;land;false;plains;1
408;241;240;61;land;true;plains;1
409;55;228;224;land;false;plains;1
410;199;227;77;land;false;mountain;1
411;247;62;232;land;false;plains;1
412;197;237;148;land;false;plains;1
413;203;105;228;land;false;plains;1
414;84;209;239;land;false;plains;1
415;192;232;160;land;true;plains;1
416;155;252;227;land;false;plains;1
417;70;248;189;land;false;plains;1
418;166;151;219;land;false;plains;1
419;135;224;197;land;false;plains;1
420;187;237;184;land;false;plains;1
421;243;93;239;land;false;plains;1
422;144;135;244;land;false;plains;1
423;103;227;220;land;false;plains;1
424;254;158;209;land;false;plains;1
425;249;120;225;land;false;plains;1
426;58;211;235;land;false;plains;1
427;125;221;194;land;false;plains;1
428;224;186;139;land;false;plains;1
429;75;253;197;land;false;plains;1
430;246;43;233;land;true;plains;1
431;254;125;249;land;false;plains;1
432;153;225;213;land;false;plains;1
433;193;103;211;land;false;plains;1
434;206;243;167;land;false;plains;1
435;211;159;225;land;false;plains;1
436;220;182;235;land;false;plains;1
437;235;236;199;land;false;plains;1
438;254;104;172;land;false;plains;1
439;200;179;198;land;false;plains;1
440;198;218;229;land;false;plains;1
441;204;171;139;land;true;plains;1
442;53;230;231;land;false;plains;1
443;211;243;236;land;false;plains;1
444;174;240;207;land;false;plains;1
445;192;208;160;land;true;plains;1
446;166;245;193;land;false;plains;1
447;251;114;191;land;false;plains;1
448;198;244;159;land;false;plains;1
449;165;224;213;land;false;plains;1
450;173;173;198;land;false;plains;1
451;188;221;189;land;false;plains;1
452;217;101;200;land;false;plains;1
453;241;175;148;land;false;plains;1
454;134;232;152;land;false;plains;1
455;164;254;217;land;false;plains;1
456;244;253;21;land;false;plains;1
457;135;215;190;land;false;plains;1
458;30;227;249;land;false;plains;1
459;163;171;219;land;false;plains;1
460;206;228;249;land;false;plains;1
461;247;52;251;land;false;plains;1
462;230;200;214;land;false;plains;1
463;204;226;254;land;false;plains;1
464;245;199;74;land;false;plains;1
465;249;146;227;land;false;plains;1
466;169;122;226;land;false;plains;1
467;221;140;242;land;false;plains;1
468;190;241;143;land;false;plains;1
469;227;248;124;land;false;plains;1
470;226;130;237;land;false;plains;1
471;154;236;200;land;false;plains;1
472;187;155;188;land;false;plains;1
473;183;250;76;land;false;plains;1
474;195;246;88;land;false;plains;1
475;181;233;149;land;false;plains;1
476;166;249;250;land;false;plains;1
477;149;168;187;land;false;plains;1
478;212;171;122;land;true;plains;1
479;52;227;245;land;false;plains;1
480;196;236;157;land;false;plains;1
481;90;185;237;land;false;plains;1
482;217;118;232;land;false;plains;1
483;223;169;207;land;false;plains;1
484;201;206;141;land;false;plains;1
485;196;246;183;land;false;plains;1
486;196;182;242;land;true;plains;1
487;251;193;133;land;false;plains;1
488;197;213;223;land;false;plains;1
489;50;252;223;land;true;plains;1
490;173;132;218;land;true;plains;1
491;235;119;213;land;true;plains;1
492;240;61;211;land;false;plains;1
493;170;226;204;land;false;plains;1
494;112;172;239;land;false;plains;1
495;219;44;242;land;false;plains;1
496;244;228;179;land;true;plains;1
497;161;189;169;land;false;plains;1
498;191;251;150;land;false;plains;1
499;232;228;131;land;false;plains;1
500;119;224;192;land;false;plains;1
501;227;159;189;land;false;plains;1
502;244;217;41;land;false;plains;1
503;254;161;109;land;false;plains;1
504;233;143;125;land;false;plains;1
505;237;193;120;land;true;plains;1
506;246;239;84;land;false;plains;1
507;253;156;251;land;true;plains;1
508;194;184;186;land;true;plains;1
509;248;87;172;land;false;plains;1
510;174;118;229;land;false;plains;1
511;172;169;236;land;false;plains;1
512;183;130;218;land;false;plains;1
513;92;244;221;land;false;plains;1
514;249;99;178;land;false;plains;1
515;244;242;24;land;false;plains;1
516;94;222;233;land;false;plains;1
517;194;239;156;land;false;plains;1
518;212;124;195;land;true;plains;1
519;180;221;212;land;false;plains;1
520;236;233;244;land;false;plains;1
521;253;146;196;land;false;plains;1
522;248;131;188;land;false;plains;1
523;231;109;177;land;false;plains;1
524;211;79;222;land;false;plains;1
525;239;11;253;land;false;plains;1
526;211;190;142;land;false;plains;1
527;248;180;80;land;true;plains;1
528;234;173;252;land;false;plains;1
529;244;149;129;land;false;plains;1
530;133;232;215;land;false;plains;1
531;238;230;125;land;false;plains;1
532;111;216;179;land;false;plains;1
533;196;219;174;land;false;plains;1
534;245;219;219;land;false;plains;1
535;46;244;248;land;false;plains;1
536;206;135;179;land;false;plains;1
537;246;117;178;land;false;plains;1
538;174;248;135;land;false;plains;1
539;148;243;148;land;false;plains;1
540;166;202;172;land;false;plains;1
541;201;232;112;land;false;plains;1
542;254;68;216;land;false;plains;1
543;218;140;254;land;false;plains;1
544;156;146;233;land;false;plains;1
545;174;239;250;land;false;plains;1
546;242;208;108;land;false;plains;1
547;208;195;208;land;true;plains;1
548;207;249;56;land;false;plains;1
549;134;195;214;land;false;plains;1
550;212;233;130;land;false;plains;1
551;235;243;31;land;true;plains;1
552;136;200;244;land;false;plains;1
553;179;152;184;land;false;plains;1
554;135;132;253;land;false;plains;1
555;191;252;170;land;false;plains;1
556;73;207;227;land;false;plains;1
557;150;226;213;land;false;plains;1
558;233;43;237;land;false;plains;1
559;227;155;192;land;false;plains;1
560;121;193;191;land;false;plains;1
561;199;226;229;land;false;plains;1
562;188;80;237;land;false;plains;1
563;225;209;222;land;false;plains;1
564;217;228;248;land;true;plains;1
565;208;150;174;land;false;plains;1
566;157;228;220;land;false;plains;1
567;184;109;244;land;false;plains;1
568;250;151;111;land;true;plains;1
569;237;149;253;land;true;plains;1
570;130;208;200;land;false;plains;1
571;209;153;152;land;false;plains;1
572;142;219;161;land;false;plains;1
573;178;198;217;land;true;plains;1
574;240;208;151;land;false;plains;1
575;105;252;222;land;false;plains;1
576;231;204;142;land;false;plains;1
577;234;145;177;land;false;plains;1
578;123;243;150;land;false;plains;1
579;191;165;169;land;false;plains;1
580;212;184;192;land;false;marsh;1
581;103;182;242;land;false;plains;1
582;138;157;248;land;false;plains;1
583;169;240;192;land;false;plains;1
584;107;199;242;land;false;plains;1
585;190;149;246;land;false;plains;1
586;177;251;228;land;false;plains;1
587;212;240;193;land;false;plains;1
588;254;209;195;land;false;plains;1
589;93;200;254;land;false;plains;1
590;174;250;191;land;false;plains;1
591;232;231;224;land;false;plains;1
592;220;128;165;land;false;plains;1
593;187;90;253;land;true;plains;1
594;194;55;254;land;false;plains;1
595;216;132;252;land;false;plains;1
596;146;246;118;land;false;plains;1
597;191;249;231;land;false;plains;1
598;236;169;154;land;false;plains;1
599;246;244;121;land;false;plains;1
600;150;220;159;land;false;plains;1
601;12;251;239;land;false;plains;1
602;250;157;193;land;false;plains;1
603;141;160;218;land;false;plains;1
604;178;192;234;land;false;plains;1
605;213;131;158;land;false;plains;1
606;88;206;222;land;false;plains;1
607;126;230;191;land;false;plains;1
608;218;238;146;land;false;plains;1
609;177;134;201;land;false;plains;1
610;207;206;107;land;false;plains;1
611;231;131;223;land;false;plains;1
612;149;147;221;land;false;plains;1
613;181;164;252;land;true;plains;1
614;139;253;150;land;true;plains;1
615;204;252;73;land;true;plains;1
616;217;196;176;land;false;plains;1
617;180;212;239;land;false;plains;1
618;137;223;164;land;false;plains;1
619;228;203;103;land;false;plains;1
620;224;89;246;land;true;plains;1
621;190;162;204;land;true;mountain;1
622;207;234;162;land;true;plains;1
623;231;197;105;land;true;plains;1
624;145;235;178;land;false;plains;1
625;236;126;187;land;false;plains;1
626;63;240;243;land;false;plains;1
627;84;240;209;land;false;plains;1
628;162;254;104;land;false;plains;1
629;167;130;236;land;true;plains;1
630;243;147;222;land;true;plains;1
631;136;217;202;land;false;plains;1
632;244;122;187;land;false;plains;1
633;196;179;145;land;false;plains;1
634;223;101;254;land;false;plains;1
635;248;254;211;land;false;plains;1
636;218;243;127;land;false;plains;1
637;50;251;231;land;false;plains;1
638;251;43;235;land;false;plains;1
639;226;248;159;land;false;plains;1
640;226;237;229;land;false;plains;1
641;225;121;216;land;true;marsh;1
642;188;226;244;land;false;plains;1
643;120;155;241;land;true;plains;1
644;179;204;176;land;false;plains;1
645;116;222;203;land;false;plains;1
646;246;168;123;land;false;plains;1
647;163;179;244;land;false;plains;1
648;227;76;208;land;false;plains;1
649;222;224;214;land;false;forest;1
650;143;232;154;land;false;plains;1
651;211;132;224;land;false;plains;1
652;253;142;196;land;false;plains;1
653;154;170;210;land;false;plains;1
654;141;199;244;land;false;plains;1
655;102;236;189;land;true;plains;1
656;249;121;140;land;false;plains;1
657;254;117;133;land;false;plains;1
658;226;246;100;land;true;plains;1
659;197;221;227;land;false;plains;1
660;194;108;247;land;true;plains;1
661;247;160;147;land;false;plains;1
662;197;229;109;land;false;plains;1
663;233;163;199;land;false;plains;1
664;60;240;212;land;false;plains;1
665;182;193;201;land;false;plains;1
666;221;212;205;land;true;plains;1
667;193;203;222;land;true;plains;1
668;227;243;103;land;false;plains;1
669;234;195;221;land;false;plains;1
670;168;188;148;land;true;plains;1
671;168;144;253;land;false;plains;1
672;217;248;165;land;true;plains;1
673;158;204;176;land;false;plains;1
674;156;227;173;land;false;plains;1
675;186;226;101;land;false;plains;1
676;202;205;177;land;false;plains;1
677;131;233;172;land;false;plains;1
678;176;155;177;land;false;plains;1
679;131;254;244;land;true;plains;1
680;215;213;74;land;false;plains;1
681;245;150;122;land;false;plains;1
682;240;48;215;land;true;plains;1
683;246;44;251;land;false;plains;1
684;169;250;107;land;false;plains;1
685;232;135;154;land;false;plains;1
686;236;248;159;land;false;plains;1
687;194;207;153;land;false;plains;1
688;195;204;217;land;true;plains;1
689;212;194;238;land;false;plains;1
690;37;216;249;land;false;plains;1
691;251;221;124;land;false;plains;1
692;186;167;218;land;false;plains;1
693;152;157;209;land;false;plains;1
694;247;20;248;land;false;plains;1
695;220;149;136;land;false;plains;1
696;211;239;219;land;false;plains;1
697;202;119;205;land;true;plains;1
698;182;162;165;land;false;plains;1
699;231;221;134;land;false;plains;1
700;204;220;98;land;false;plains;1
701;117;247;248;land;false;plains;1
702;179;212;198;land;true;plains;1
703;242;172;196;land;false;plains;1
704;127;230;201;land;false;plains;1
705;231;223;115;land;false;plains;1
706;111;230;216;land;false;plains;1
707;187;250;208;land;false;plains;1
708;247;230;136;land;false;plains;1
709;236;185;253;land;true;plains;1
710;82;251;189;land;false;plains;1
711;224;210;69;land;true;plains;1
712;215;187;179;land;false;plains;1
713;226;68;253;land;false;plains;1
714;192;208;140;land;false;plains;1
715;189;158;193;land;false;plains;1
716;253;231;150;land;false;plains;1
717;216;245;116;land;true;plains;1
718;217;238;197;land;false;plains;1
719;53;253;196;land;false;plains;1
720;250;146;134;land;false;plains;1
721;217;237;234;land;true;plains;1
722;97;245;212;land;false;mountain;1
723;235;94;246;land;false;plains;1
724;74;244;191;land;false;plains;1
725;209;100;203;land;false;plains;1
726;186;163;193;land;false;plains;1
727;76;233;206;land;false;plains;1
728;202;220;123;land;false;plains;1
729;198;240;163;land;false;plains;1
730;140;253;118;land;false;plains;1
731;191;214;163;land;true;plains;1
732;220;144;250;land;false;plains;1
733;109;212;212;land;false;plains;1
734;242;253;136;land;false;plains;1
735;136;158;254;land;false;plains;1
736;119;247;140;land;false;plains;1
737;156;233;210;land;false;plains;1
738;240;254;47;land;false;plains;1
739;253;185;246;land;false;plains;1
740;79;224;235;land;false;plains;1
741;83;244;248;land;false;plains;1
742;243;27;253;land;true;plains;1
743;250;121;227;land;true;plains;1
744;159;128;248;land;false;plains;1
745;247;254;62;land;false;plains;1
746;168;153;211;land;false;plains;1
747;91;195;234;land;false;plains;1
748;161;186;232;land;false;plains;1
749;175;174;188;land;false;plains;1
750;186;185;142;land;false;plains;1
751;136;249;245;land;false;plains;1
752;209;252;45;land;true;plains;1
753;146;154;235;land;false;plains;1
754;185;212;158;land;false;plains;1
755;184;245;182;land;false;plains;1
756;176;132;205;land;false;plains;1
757;147;216;251;land;true;plains;1
758;237;171;220;land;false;plains;1
759;241;57;238;land;false;plains;1
760;146;242;121;land;false;plains;1
761;201;219;120;land;false;plains;1
762;80;227;200;land;false;plains;1
763;216;227;248;land;true;hills;1
764;214;195;219;land;false;plains;1
765;213;107;181;land;false;plains;1
766;231;210;206;land;false;plains;1
767;198;133;188;land;false;plains;1
768;204;209;204;land;false;plains;1
769;252;209;42;land;false;plains;1
770;205;211;236;land;false;plains;1
771;215;247;183;land;false;plains;1
772;235;166;133;land;false;plains;1
773;178;160;235;land;false;plains;1
774;192;104;241;land;false;plains;1
775;251;129;220;land;false;plains;1
776;205;112;193;land;false;forest;1
777;249;166;141;land;false;plains;1
778;164;189;173;land;false;plains;1
779;145;224;214;land;false;plains;1
780;148;174;185;land;false;plains;1
781;98;245;220;land;false;plains;1
782;160;194;254;land;false;plains;1
783;130;252;131;land;false;plains;1
784;176;164;224;land;true;plains;1
785;137;166;205;land;false;plains;1
786;221;139;226;land;true;plains;1
787;147;243;136;land;false;plains;1
788;220;197;199;land;false;plains;1
789;209;217;82;land;false;plains;1
790;114;223;199;land;false;plains;1
791;113;201;204;land;false;plains;1
792;166;112;243;land;false;plains;1
793;209;127;239;land;true;plains;1
794;239;86;204;land;false;mountain;1
795;237;194;136;land;true;plains;1
796;153;205;154;land;false;plains;1
797;240;218;182;land;false;plains;1
798;81;194;245;land;false;plains;1
799;120;242;196;land;false;plains;1
800;178;174;154;land;false;plains;1
801;235;166;187;land;true;plains;1
802;250;145;201;land;false;plains;1
803;111;239;165;land;false;plains;1
804;231;203;190;land;false;plains;1
805;234;245;94;land;false;plains;1
806;175;172;224;land;false;plains;1
807;208;170;188;land;true;plains;1
808;243;243;17;land;false;plains;1
809;139;186;196;land;false;plains;1
810;208;209;138;land;false;plains;1
811;186;234;121;land;false;plains;1
812;227;97;212;land;true;plains;1
813;245;71;192;land;false;mountain;1
814;203;173;196;land;false;plains;1
815;234;165;116;land;true;plains;1
816;215;150;238;land;false;plains;1
817;209;233;77;land;false;plains;1
818;166;248;123;land;false;plains;1
819;246;170;216;land;true;plains;1
820;227;64;246;land;true;plains;1
821;113;246;155;land;false;plains;1
