2;anti_air_building;947.00;10.30;2044.00;3.29;0
2;anti_air_building;947.00;10.30;2044.00;5.96;0
2;anti_air_building;937.00;10.45;2046.00;2.34;0
2;synthetic_refinery;937.00;10.45;2046.00;3.90;0
2;fuel_silo;945.00;10.40;2046.00;1.74;0
2;radar_station;938.00;10.40;2045.00;4.72;0
2;rocket_site;935.00;10.40;2045.00;0.79;0
2;nuclear_reactor;942.00;10.40;2045.00;3.81;0
3;arms_factory;1206.00;10.35;2046.00;1.07;0
3;arms_factory;1204.00;10.20;2044.00;3.73;0
3;arms_factory;1190.00;10.30;2046.00;0.11;0
3;arms_factory;1207.00;10.20;2043.00;1.67;0
3;arms_factory;1212.00;10.30;2044.00;5.80;0
3;arms_factory;1198.00;10.40;2046.00;0.72;0
3;industrial_complex;1196.00;10.20;2044.00;4.84;0
3;industrial_complex;1197.00;10.30;2045.00;0.12;0
3;industrial_complex;1200.00;10.20;2043.00;2.78;0
3;industrial_complex;1204.00;10.20;2044.00;5.45;0
3;industrial_complex;1205.00;10.20;2045.00;2.19;0
3;industrial_complex;1207.00;10.20;2043.00;4.85;0
3;air_base;1212.00;10.30;2044.00;1.23;0
3;naval_base;1193.00;9.55;2044.00;-0.98;18749
3;bunker;1196.00;10.20;2044.00;5.45;0
3;coastal_bunker;1207.00;9.50;2041.00;-0.98;0
3;dockyard;1187.00;9.50;2045.00;-0.98;0
3;anti_air_building;1204.00;10.20;2044.00;2.34;0
3;anti_air_building;1195.00;10.40;2046.00;3.90;0
3;anti_air_building;1213.00;10.20;2042.00;1.74;0
3;synthetic_refinery;1206.00;10.25;2045.00;4.40;0
3;fuel_silo;1203.00;10.40;2046.00;0.79;0
3;radar_station;1200.00;10.30;2044.00;4.31;0
3;rocket_site;1188.00;10.30;2046.00;0.19;0
3;nuclear_reactor;1211.00;10.40;2046.00;2.85;0
4;arms_factory;3020.00;10.40;2045.00;0.11;0
4;arms_factory;3020.00;10.40;2045.00;1.67;0
4;arms_factory;3034.00;10.40;2044.00;5.80;0
4;arms_factory;3025.00;10.40;2044.00;0.72;0
4;arms_factory;3025.00;10.40;2044.00;4.84;0
4;arms_factory;3034.00;10.45;2046.00;0.12;0
4;industrial_complex;3034.00;10.45;2046.00;2.78;0
4;industrial_complex;3026.00;10.43;2046.00;5.45;0
4;industrial_complex;3018.00;10.43;2046.00;2.19;0
4;industrial_complex;3017.00;10.40;2046.00;4.85;0
4;industrial_complex;3035.00;10.43;2045.00;1.23;0
4;industrial_complex;3035.00;10.43;2045.00;5.35;0
4;air_base;3026.00;10.40;2045.00;5.45;0
4;naval_base;3013.00;9.50;2045.00;-0.79;18462
4;bunker;3019.00;10.40;2045.00;5.96;0
4;coastal_bunker;3023.00;9.65;2044.00;-0.79;0
4;dockyard;3023.00;9.65;2044.00;-0.79;0
4;anti_air_building;3038.00;10.40;2043.00;1.74;0
4;anti_air_building;3037.00;10.40;2043.00;4.40;0
4;anti_air_building;3032.00;10.45;2046.00;0.79;0
4;synthetic_refinery;3024.00;10.40;2046.00;3.81;0
4;fuel_silo;3024.00;10.40;2046.00;0.19;0
4;radar_station;3025.00;10.40;2045.00;3.55;0
4;rocket_site;3016.00;10.40;2046.00;4.41;0
4;nuclear_reactor;3033.00;10.40;2045.00;2.25;0
5;arms_factory;3065.00;10.45;1988.00;5.80;0
5;arms_factory;3059.00;10.45;1990.00;0.72;0
5;arms_factory;3074.00;10.40;1993.00;4.84;0
5;arms_factory;3073.00;10.43;1994.00;0.12;0
5;arms_factory;3073.00;10.48;1995.00;2.78;0
5;arms_factory;3072.00;10.45;1996.00;5.45;0
5;industrial_complex;3071.00;10.40;1997.00;2.19;0
5;industrial_complex;3066.00;10.48;1999.00;4.85;0
5;industrial_complex;3065.00;10.45;2001.00;1.23;0
5;industrial_complex;3062.00;10.40;1988.00;5.35;0
5;industrial_complex;3065.00;10.45;1988.00;5.45;0
5;industrial_complex;3073.00;10.40;1992.00;3.29;0
5;air_base;3071.00;10.40;1994.00;5.96;0
5;naval_base;3074.00;10.43;1996.00;-1.57;17415
5;bunker;3073.00;10.48;1995.00;3.90;0
5;coastal_bunker;3058.00;9.50;1989.00;-1.25;0
5;dockyard;3056.00;9.65;2012.00;-2.65;0
5;anti_air_building;3067.00;10.50;1999.00;0.79;0
5;anti_air_building;3065.00;10.45;2001.00;3.81;0
5;anti_air_building;3063.00;10.40;1988.00;0.19;0
5;synthetic_refinery;3066.00;10.45;1988.00;2.85;0
5;fuel_silo;3073.00;10.40;1992.00;4.41;0
5;radar_station;3066.00;10.50;2001.00;1.68;0
5;rocket_site;3071.00;10.40;1995.00;3.46;0
5;nuclear_reactor;3074.00;10.45;1995.00;1.30;0
6;arms_factory;3078.00;10.70;1930.00;4.84;0
6;arms_factory;3098.00;10.40;1946.00;0.12;0
6;arms_factory;3087.00;10.40;1941.00;2.78;0
6;arms_factory;3072.00;10.90;1934.00;5.45;0
6;arms_factory;3054.00;10.70;1921.00;2.19;0
6;arms_factory;3086.00;10.40;1945.00;4.85;0
6;industrial_complex;3072.00;10.65;1938.00;1.23;0
6;industrial_complex;3064.00;10.85;1923.00;5.35;0
6;industrial_complex;3074.00;10.85;1927.00;5.45;0
6;industrial_complex;3096.00;10.25;1942.00;3.29;0
6;industrial_complex;3065.00;10.90;1927.00;5.96;0
6;industrial_complex;3085.00;10.70;1931.00;2.34;0
6;air_base;3097.00;10.30;1946.00;3.90;0
6;naval_base;3084.00;10.35;1950.00;-3.14;17415
6;naval_base;3053.00;10.30;1936.00;-2.76;17704
6;naval_base;3087.00;10.30;1949.00;-2.98;17415
6;bunker;3060.00;10.40;1937.00;3.81;0
6;bunker;3072.00;10.90;1925.00;0.19;0
6;bunker;3063.00;10.80;1926.00;2.85;0
6;bunker;3081.00;10.43;1944.00;4.41;0
6;bunker;3089.00;10.40;1946.00;2.25;0
6;coastal_bunker;3074.00;10.35;1948.00;-3.14;0
6;coastal_bunker;3090.00;10.30;1949.00;-2.98;0
6;coastal_bunker;3051.00;10.40;1936.00;-2.76;0
6;dockyard;3090.00;10.30;1949.00;-2.98;0
6;anti_air_building;3074.00;10.40;1947.00;1.90;0
6;anti_air_building;3076.00;10.60;1939.00;6.03;0
6;anti_air_building;3059.00;10.40;1937.00;1.31;0
6;synthetic_refinery;3080.00;10.70;1928.00;3.97;0
6;fuel_silo;3097.00;10.20;1941.00;1.81;0
6;radar_station;3076.00;10.85;1934.00;4.50;0
6;rocket_site;3083.00;10.70;1932.00;6.03;0
6;nuclear_reactor;3089.00;10.40;1948.00;2.41;0
7;arms_factory;3127.00;10.30;1934.00;2.78;0
7;arms_factory;3120.00;10.35;1939.00;5.45;0
7;arms_factory;3121.00;10.40;1941.00;2.19;0
7;arms_factory;3115.00;10.20;1944.00;4.85;0
7;arms_factory;3123.00;10.40;1938.00;1.23;0
7;arms_factory;3114.00;10.20;1945.00;5.35;0
7;industrial_complex;3116.00;10.35;1943.00;5.45;0
7;industrial_complex;3124.00;10.40;1937.00;3.29;0
7;industrial_complex;3114.00;10.20;1944.00;5.96;0
7;industrial_complex;3117.00;10.40;1942.00;2.34;0
7;industrial_complex;3117.00;10.30;1940.00;3.90;0
7;industrial_complex;3115.00;10.25;1943.00;1.74;0
7;air_base;3128.00;10.35;1934.00;4.40;0
7;naval_base;3120.00;10.35;1943.00;0.00;18014
7;bunker;3115.00;10.30;1942.00;3.81;0
7;coastal_bunker;3125.00;9.93;1935.00;0.00;0
7;dockyard;3120.00;9.50;1937.00;0.00;0
7;anti_air_building;3130.00;10.30;1932.00;4.41;0
7;anti_air_building;3119.00;10.30;1939.00;2.25;0
7;anti_air_building;3125.00;10.40;1937.00;3.46;0
7;synthetic_refinery;3115.00;10.20;1944.00;1.30;0
7;fuel_silo;3122.00;10.40;1938.00;2.86;0
7;radar_station;3122.00;10.40;1939.00;0.16;0
7;rocket_site;3116.00;10.35;1943.00;1.90;0
7;nuclear_reactor;3123.00;10.35;1937.00;6.03;0
8;arms_factory;108.00;10.43;1926.00;2.19;0
8;arms_factory;115.00;10.40;1924.00;4.85;0
8;arms_factory;121.00;10.40;1919.00;1.23;0
8;arms_factory;111.00;10.55;1925.00;5.35;0
8;arms_factory;110.00;10.50;1925.00;5.45;0
8;arms_factory;121.00;10.40;1922.00;3.29;0
8;industrial_complex;117.00;10.40;1925.00;5.96;0
8;industrial_complex;116.00;10.40;1925.00;2.34;0
8;industrial_complex;119.00;10.40;1918.00;3.90;0
8;industrial_complex;112.00;10.55;1926.00;1.74;0
8;industrial_complex;108.00;10.43;1925.00;4.40;0
8;industrial_complex;122.00;10.40;1921.00;0.79;0
8;air_base;112.00;10.48;1927.00;3.81;0
8;naval_base;116.00;9.65;1923.00;-0.79;17861
8;bunker;107.00;10.40;1923.00;2.85;0
8;coastal_bunker;113.00;10.40;1933.00;-0.79;0
8;dockyard;106.00;9.88;1921.00;-0.79;0
8;anti_air_building;121.00;10.40;1923.00;3.46;0
8;anti_air_building;110.00;10.48;1927.00;1.30;0
8;anti_air_building;110.00;10.45;1924.00;2.86;0
8;synthetic_refinery;122.00;10.40;1922.00;5.52;0
8;fuel_silo;110.00;10.40;1929.00;1.90;0
8;radar_station;109.00;10.40;1923.00;6.03;0
8;rocket_site;110.00;10.40;1923.00;1.31;0
8;nuclear_reactor;110.00;10.40;1931.00;3.97;0
9;arms_factory;84.00;10.35;1922.00;1.23;0
9;arms_factory;100.00;10.40;1926.00;5.35;0
9;arms_factory;98.00;10.40;1924.00;5.45;0
9;arms_factory;92.00;10.25;1921.00;3.29;0
9;arms_factory;85.00;10.35;1925.00;5.96;0
9;arms_factory;85.00;10.40;1924.00;2.34;0
9;industrial_complex;93.00;10.35;1922.00;3.90;0
9;industrial_complex;97.00;10.40;1924.00;1.74;0
9;industrial_complex;94.00;10.20;1920.00;4.40;0
9;industrial_complex;89.00;10.20;1922.00;0.79;0
9;industrial_complex;83.00;10.40;1924.00;3.81;0
9;industrial_complex;85.00;10.30;1926.00;0.19;0
9;air_base;85.00;10.40;1922.00;2.85;0
9;naval_base;85.00;9.88;1928.00;-2.68;17388
9;bunker;87.00;10.35;1922.00;2.25;0
9;coastal_bunker;96.00;10.30;1921.00;1.57;0
9;dockyard;78.00;9.88;1917.00;-2.68;0
9;anti_air_building;95.00;10.30;1921.00;2.86;0
9;anti_air_building;95.00;10.40;1922.00;5.52;0
9;anti_air_building;98.00;10.40;1924.00;1.90;0
9;synthetic_refinery;91.00;10.20;1921.00;6.03;0
9;fuel_silo;90.00;10.20;1922.00;1.31;0
9;radar_station;91.00;10.20;1923.00;5.27;0
9;rocket_site;93.00;10.35;1922.00;1.81;0
9;nuclear_reactor;86.00;10.40;1922.00;4.47;0
10;arms_factory;3468.00;10.40;1905.00;5.45;0
10;arms_factory;3475.00;10.30;1901.00;3.29;0
10;arms_factory;3467.00;10.25;1904.00;5.96;0
10;arms_factory;3475.00;10.30;1901.00;2.34;0
10;arms_factory;3467.00;10.25;1904.00;3.90;0
10;arms_factory;3469.00;10.30;1904.00;1.74;0
10;industrial_complex;3468.00;10.30;1904.00;4.40;0
10;industrial_complex;3469.00;10.30;1904.00;0.79;0
10;industrial_complex;3475.00;10.40;1904.00;3.81;0
10;industrial_complex;3475.00;10.40;1904.00;0.19;0
10;industrial_complex;3465.00;10.30;1905.00;2.85;0
10;industrial_complex;3472.00;10.30;1903.00;4.41;0
10;air_base;3473.00;10.35;1903.00;2.25;0
10;naval_base;3486.00;10.40;1905.00;1.47;18770
10;bunker;3474.00;10.40;1903.00;1.30;0
10;coastal_bunker;3463.00;9.88;1905.00;-2.03;0
10;dockyard;3482.00;9.65;1903.00;1.47;0
10;anti_air_building;3476.00;10.40;1903.00;1.90;0
10;anti_air_building;3467.00;10.25;1904.00;6.03;0
10;anti_air_building;3476.00;10.40;1903.00;1.31;0
10;synthetic_refinery;3468.00;10.30;1904.00;3.97;0
10;fuel_silo;3474.00;10.40;1902.00;1.81;0
10;radar_station;3472.00;10.35;1904.00;4.50;0
10;rocket_site;3469.00;10.30;1904.00;6.03;0
10;nuclear_reactor;3476.00;10.40;1902.00;2.41;0
11;arms_factory;4171.00;10.50;1869.00;5.96;0
11;arms_factory;4118.00;10.45;1884.00;2.34;0
11;arms_factory;4098.00;10.45;1868.00;3.90;0
11;arms_factory;4173.00;10.40;1866.00;1.74;0
11;arms_factory;4128.00;10.80;1874.00;4.40;0
11;arms_factory;4071.00;10.45;1808.00;0.79;0
11;industrial_complex;4093.00;10.65;1858.00;3.81;0
11;industrial_complex;4066.00;10.50;1813.00;0.19;0
11;industrial_complex;4149.00;10.50;1881.00;2.85;0
11;industrial_complex;4070.00;10.50;1823.00;4.41;0
11;industrial_complex;4084.00;10.45;1842.00;2.25;0
11;industrial_complex;4184.00;10.43;1864.00;3.46;0
11;air_base;4170.00;10.50;1871.00;1.30;0
11;naval_base;4052.00;9.93;1828.00;-1.89;17339
11;naval_base;4170.00;9.65;1865.00;0.43;17851
11;naval_base;4162.00;10.40;1882.00;-3.14;18237
11;naval_base;4150.00;9.60;1868.00;0.20;18493
11;naval_base;4102.00;10.03;1874.00;-2.55;17267
11;naval_base;4092.00;10.40;1851.00;0.69;17216
11;naval_base;4048.00;9.55;1817.00;-1.57;17339
11;naval_base;4092.00;10.40;1866.00;-3.66;17267
11;naval_base;4174.00;10.30;1876.00;-3.93;17851
11;naval_base;4087.00;10.20;1812.00;1.35;17216
11;naval_base;4122.00;10.40;1866.00;0.59;18493
11;naval_base;4137.00;9.65;1868.00;0.32;18493
11;naval_base;4056.00;9.55;1800.00;-0.59;17404
11;naval_base;4141.00;10.35;1887.00;-4.04;18237
11;naval_base;4064.00;10.40;1842.00;-2.63;17339
11;naval_base;4182.00;9.93;1856.00;0.79;17851
11;naval_base;4119.00;10.40;1885.00;-2.90;17267
11;naval_base;4050.00;10.20;1792.00;0.00;17404
11;bunker;4049.00;10.40;1815.00;1.97;0
11;bunker;4099.00;10.48;1869.00;4.99;0
11;bunker;4077.00;10.50;1831.00;6.20;0
11;bunker;4133.00;10.70;1873.00;4.04;0
11;bunker;4066.00;10.40;1803.00;0.42;0
11;bunker;4052.00;10.30;1801.00;3.44;0
11;bunker;4130.00;10.50;1882.00;4.64;0
11;bunker;4174.00;10.45;1870.00;2.48;0
11;bunker;4059.00;10.50;1827.00;0.32;0
11;bunker;4113.00;10.80;1876.00;0.43;0
11;bunker;4064.00;10.50;1816.00;4.55;0
11;bunker;4080.00;10.90;1848.00;0.93;0
11;bunker;4160.00;10.60;1872.00;2.49;0
11;bunker;4155.00;10.43;1883.00;5.15;0
11;bunker;4124.00;10.93;1875.00;2.99;0
11;bunker;4146.00;10.45;1882.00;4.20;0
11;bunker;4180.00;10.40;1859.00;0.94;0
11;bunker;4119.00;10.50;1868.00;3.60;0
11;coastal_bunker;4083.00;10.35;1859.00;-1.35;0
11;coastal_bunker;4171.00;9.98;1865.00;0.43;0
11;coastal_bunker;4074.00;10.30;1817.00;1.35;0
11;coastal_bunker;4073.00;10.35;1809.00;1.17;0
11;coastal_bunker;4049.00;10.20;1799.00;0.00;0
11;coastal_bunker;4121.00;10.03;1890.00;-2.90;0
11;coastal_bunker;4056.00;9.55;1834.00;-1.89;0
11;coastal_bunker;4104.00;10.45;1860.00;0.59;0
11;coastal_bunker;4047.00;9.55;1820.00;-1.57;0
11;coastal_bunker;4079.00;10.40;1832.00;0.93;0
11;coastal_bunker;4107.00;10.03;1880.00;-2.55;0
11;coastal_bunker;4187.00;10.30;1864.00;0.79;0
11;coastal_bunker;4179.00;10.40;1871.00;-3.93;0
11;coastal_bunker;4094.00;10.40;1853.00;-4.47;0
11;coastal_bunker;4129.00;9.65;1867.00;0.32;0
11;coastal_bunker;4151.00;9.65;1868.00;0.20;0
11;coastal_bunker;4147.00;10.35;1884.00;-3.14;0
11;coastal_bunker;4138.00;10.30;1887.00;-2.25;0
11;dockyard;4084.00;10.35;1860.00;-1.35;0
11;anti_air_building;4135.00;10.70;1874.00;0.65;0
11;anti_air_building;4058.00;10.70;1809.00;4.78;0
11;anti_air_building;4084.00;10.43;1859.00;0.06;0
11;synthetic_refinery;4069.00;10.70;1836.00;4.18;0
11;fuel_silo;4156.00;10.50;1881.00;0.56;0
11;radar_station;4108.00;9.65;1853.00;2.32;0
11;rocket_site;4079.00;10.90;1844.00;6.24;0
11;nuclear_reactor;4054.00;10.50;1821.00;1.17;0
12;arms_factory;2931.00;10.20;1868.00;3.90;0
12;arms_factory;2936.00;10.40;1877.00;1.74;0
12;arms_factory;2935.00;10.25;1878.00;4.40;0
12;arms_factory;2930.00;10.20;1869.00;0.79;0
12;arms_factory;2937.00;10.40;1877.00;3.81;0
12;arms_factory;2937.00;10.40;1878.00;0.19;0
12;industrial_complex;2932.00;10.25;1869.00;2.85;0
12;industrial_complex;2932.00;10.25;1869.00;4.41;0
12;industrial_complex;2939.00;10.40;1877.00;2.25;0
12;industrial_complex;2928.00;10.20;1870.00;3.46;0
12;industrial_complex;2928.00;10.20;1870.00;1.30;0
12;industrial_complex;2932.00;10.20;1878.00;2.86;0
12;air_base;2924.00;10.25;1872.00;5.52;0
12;naval_base;2938.00;9.93;1880.00;-2.36;18640
12;naval_base;2928.00;9.88;1869.00;0.00;18640
12;naval_base;2923.00;10.25;1876.00;-1.57;18640
12;bunker;2926.00;10.30;1871.00;3.97;0
12;bunker;2928.00;10.35;1875.00;1.81;0
12;bunker;2932.00;10.20;1878.00;4.47;0
12;coastal_bunker;2923.00;9.93;1873.00;-1.57;0
12;coastal_bunker;2939.00;10.20;1875.00;-2.36;0
12;coastal_bunker;2932.00;10.20;1868.00;0.00;0
12;dockyard;2922.00;9.88;1876.00;-1.57;0
12;anti_air_building;2929.00;10.20;1871.00;4.48;0
12;anti_air_building;2926.00;10.40;1874.00;0.86;0
12;anti_air_building;2926.00;10.40;1874.00;3.52;0
12;synthetic_refinery;2926.00;10.30;1872.00;0.26;0
12;fuel_silo;2928.00;10.40;1874.00;2.93;0
12;radar_station;2934.00;10.40;1875.00;6.21;0
12;rocket_site;2928.00;10.35;1872.00;1.97;0
12;nuclear_reactor;2929.00;10.40;1874.00;4.99;0
13;arms_factory;4137.00;10.45;1849.00;4.40;0
13;arms_factory;4155.00;10.40;1857.00;0.79;0
13;arms_factory;4104.00;10.45;1837.00;3.81;0
13;arms_factory;4147.00;10.40;1844.00;0.19;0
13;arms_factory;4118.00;10.50;1842.00;2.85;0
13;arms_factory;4119.00;10.43;1844.00;4.41;0
13;industrial_complex;4134.00;10.48;1847.00;2.25;0
13;industrial_complex;4149.00;10.43;1849.00;3.46;0
13;industrial_complex;4131.00;10.43;1843.00;1.30;0
13;industrial_complex;4109.00;10.45;1837.00;2.86;0
13;industrial_complex;4147.00;10.40;1845.00;5.52;0
13;industrial_complex;4116.00;10.43;1843.00;1.90;0
13;air_base;4141.00;10.43;1846.00;6.03;0
13;naval_base;4121.00;10.40;1845.00;-2.68;18493
13;naval_base;4146.00;10.40;1851.00;-3.50;18493
13;naval_base;4097.00;9.55;1833.00;-0.46;17216
13;naval_base;4135.00;9.98;1843.00;-0.24;17216
13;bunker;4120.00;10.43;1841.00;6.03;0
13;bunker;4100.00;10.40;1832.00;2.41;0
13;bunker;4150.00;10.40;1848.00;0.26;0
13;bunker;4133.00;10.48;1846.00;0.36;0
13;coastal_bunker;4101.00;9.93;1831.00;-0.46;0
13;coastal_bunker;4148.00;10.30;1843.00;1.03;0
13;coastal_bunker;4135.00;10.30;1850.00;-2.90;0
13;coastal_bunker;4116.00;9.65;1836.00;0.24;0
13;dockyard;4149.00;10.30;1851.00;-3.50;0
13;anti_air_building;4136.00;10.50;1848.00;5.59;0
13;anti_air_building;4148.00;10.45;1849.00;1.97;0
13;anti_air_building;4135.00;10.35;1844.00;4.99;0
13;synthetic_refinery;4108.00;10.45;1840.00;6.20;0
13;fuel_silo;4146.00;10.43;1845.00;4.04;0
13;radar_station;4129.00;9.65;1841.00;1.34;0
13;rocket_site;4097.00;10.30;1830.00;3.44;0
13;nuclear_reactor;4141.00;10.40;1848.00;4.64;0
14;arms_factory;2946.00;10.40;1864.00;3.81;0
14;arms_factory;2936.00;10.20;1870.00;0.19;0
14;arms_factory;2944.00;10.35;1863.00;2.85;0
14;arms_factory;2945.00;10.40;1865.00;4.41;0
14;arms_factory;2935.00;10.20;1872.00;2.25;0
14;arms_factory;2943.00;10.40;1864.00;3.46;0
14;industrial_complex;2947.00;10.40;1866.00;1.30;0
14;industrial_complex;2946.00;10.35;1862.00;2.86;0
14;industrial_complex;2942.00;10.25;1865.00;5.52;0
14;industrial_complex;2936.00;10.20;1871.00;1.90;0
14;industrial_complex;2946.00;10.40;1863.00;6.03;0
14;industrial_complex;2946.00;10.40;1865.00;1.31;0
14;air_base;2933.00;10.30;1873.00;3.97;0
14;naval_base;2936.00;9.88;1869.00;0.98;18640
14;naval_base;2943.00;9.55;1862.00;-0.79;18640
14;bunker;2942.00;10.25;1863.00;6.03;0
14;bunker;2934.00;10.20;1873.00;2.41;0
14;coastal_bunker;2945.00;9.93;1868.00;-0.79;0
14;coastal_bunker;2938.00;10.25;1871.00;0.98;0
14;dockyard;2945.00;9.93;1868.00;-0.79;0
14;anti_air_building;2934.00;10.20;1873.00;0.86;0
14;anti_air_building;2945.00;10.40;1864.00;3.52;0
14;anti_air_building;2936.00;10.20;1870.00;0.26;0
14;synthetic_refinery;2943.00;10.30;1863.00;2.93;0
14;fuel_silo;2945.00;10.40;1865.00;5.59;0
14;radar_station;2941.00;9.88;1866.00;2.87;0
14;rocket_site;2941.00;10.20;1864.00;4.99;0
14;nuclear_reactor;2947.00;10.40;1866.00;6.20;0
15;arms_factory;3813.00;10.40;1820.00;4.41;0
15;arms_factory;3816.00;10.30;1815.00;2.25;0
15;arms_factory;3794.00;10.20;1789.00;3.46;0
15;arms_factory;3823.00;10.35;1829.00;1.30;0
15;arms_factory;3793.00;10.50;1810.00;2.86;0
15;arms_factory;3825.00;10.40;1822.00;5.52;0
15;industrial_complex;3786.00;10.55;1784.00;1.90;0
15;industrial_complex;3807.00;10.30;1793.00;6.03;0
15;industrial_complex;3828.00;10.40;1833.00;1.31;0
15;industrial_complex;3810.00;10.50;1823.00;3.97;0
15;industrial_complex;3810.00;10.40;1810.00;1.81;0
15;industrial_complex;3777.00;10.50;1788.00;4.47;0
15;air_base;3802.00;10.50;1799.00;6.03;0
15;naval_base;3809.00;10.35;1798.00;1.19;18238
15;naval_base;3856.00;10.40;1827.00;-2.82;17942
15;naval_base;3776.00;10.20;1817.00;-2.11;17809
15;naval_base;3849.00;10.40;1823.00;-3.61;17942
15;naval_base;3842.00;10.20;1832.00;-3.68;17942
15;naval_base;3805.00;10.30;1779.00;-4.43;18238
15;naval_base;3811.00;9.93;1799.00;1.33;18238
15;naval_base;3813.00;9.93;1836.00;-2.55;17942
15;naval_base;3807.00;9.88;1836.00;-2.98;17942
15;naval_base;3827.00;9.55;1813.00;0.79;18238
15;naval_base;3788.00;9.88;1826.00;-2.90;17942
15;bunker;3807.00;10.43;1820.00;6.20;0
15;bunker;3782.00;10.70;1784.00;4.04;0
15;bunker;3793.00;10.40;1826.00;0.42;0
15;bunker;3787.00;10.40;1803.00;3.44;0
15;bunker;3829.00;10.40;1833.00;4.64;0
15;bunker;3792.00;10.48;1780.00;2.48;0
15;bunker;3812.00;10.40;1816.00;0.32;0
15;bunker;3847.00;10.45;1822.00;0.43;0
15;bunker;3798.00;10.30;1787.00;4.55;0
15;bunker;3827.00;10.35;1825.00;0.93;0
15;bunker;3846.00;10.40;1826.00;2.49;0
15;bunker;3780.00;10.40;1817.00;5.15;0
15;bunker;3807.00;10.40;1833.00;2.99;0
15;bunker;3853.00;10.48;1820.00;4.20;0
15;coastal_bunker;3817.00;10.25;1836.00;-2.55;0
15;coastal_bunker;3802.00;9.93;1834.00;-2.98;0
15;coastal_bunker;3785.00;10.25;1823.00;-2.90;0
15;coastal_bunker;3804.00;10.35;1780.00;-4.43;0
15;coastal_bunker;3809.00;10.35;1798.00;1.19;0
15;coastal_bunker;3765.00;9.88;1816.00;-2.11;0
15;coastal_bunker;3825.00;10.30;1818.00;0.79;0
15;coastal_bunker;3857.00;10.35;1820.00;0.93;0
15;coastal_bunker;3835.00;10.30;1835.00;-3.68;0
15;coastal_bunker;3816.00;9.88;1806.00;1.33;0
15;coastal_bunker;3846.00;9.55;1814.00;0.59;0
15;dockyard;3806.00;9.88;1790.00;1.19;0
15;anti_air_building;3789.00;10.45;1798.00;1.10;0
15;anti_air_building;3790.00;10.40;1821.00;5.22;0
15;anti_air_building;3823.00;10.40;1822.00;3.06;0
15;synthetic_refinery;3774.00;10.40;1811.00;3.16;0
15;fuel_silo;3789.00;10.50;1793.00;1.00;0
15;radar_station;3810.00;10.40;1801.00;3.54;0
15;rocket_site;3793.00;10.40;1827.00;0.05;0
15;nuclear_reactor;3816.00;10.40;1825.00;1.61;0
16;arms_factory;3868.00;10.35;1830.00;3.46;0
